0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,166,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,168,0,0
0,182,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,0,0
0,182,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,0,0
0,198,199,199,199,170,183,183,183,169,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,170,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,182,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,182,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,184,0,0,0,0,0,0,0,0,0,0,0,0,94,0,94,182,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,182,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,185,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,186,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,0,0
0,0,0,0,0,182,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,0,0
0,0,0,0,0,198,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,200,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
